SG_UE,NM_UE,SG_UF,NM_URNA_CANDIDATO,SG_PARTIDO,DS_SIT_TOT_TURNO,NR_TURNO
67695,NOVA ODESSA,SP,LEITINHO,PSD,ELEITO,1
89915,JAURU,MT,PASSARINHO,PSB,ELEITO,1
75310,CRUZEIRO DO SUL,PR,CÉSAR SUGIGAN,PSD,ELEITO,1
17299,LAGOA NOVA,RN,LUCIANO,MDB,ELEITO,1
73300,CARIRI DO TOCANTINS,TO,JUNIOR MARAJO,DEM,ELEITO,1
18651,SERRA NEGRA DO NORTE,RN,SERGINHO,PSDB,ELEITO,1
16233,AREZ,RN,BERGSON IDUINO,REPUBLICANOS,ELEITO,1
46116,INCONFIDENTES,MG,ROSANGELA,PDT,ELEITO,1
34371,CARAVELAS,BA,SÍLVIO RAMALHO,PP,ELEITO,1
24511,ILHA DE ITAMARACÁ,PE,PAULO BATISTA,REPUBLICANOS,ELEITO,1
14478,JUAZEIRO DO NORTE,CE,GLÊDSON BEZERRA,PODE,ELEITO,1
94234,ITAUÇU,GO,CLEITON MELO,DEM,ELEITO,1
24759,LAJEDO,PE,ADELMO DUARTE,PSD,ELEITO,1
37940,PIRAÍ DO NORTE,BA,ULYSSES VEIGA,PP,ELEITO,1
34835,CORONEL JOÃO SÁ,BA,CARLINHOS SOBRAL,MDB,ELEITO,1
53813,TOLEDO,MG,DONIZETTI,PSDB,ELEITO,1
07439,BURITI BRAVO,MA,LUCIANA LEOCADIO,PC do B,ELEITO,1
64718,GUAREÍ,SP,JUCA DO ZÉ NEVES,MDB,ELEITO,1
08109,PORTO RICO DO MARANHÃO,MA,ALDO BROWN,PL,ELEITO,1
36110,ITAJUÍPE,BA,MARCONE AMARAL,PSD,ELEITO,1
46256,IPATINGA,MG,GUSTAVO NUNES,PSL,ELEITO,1
04146,SANTA LUZIA DO PARÁ,PA,ADAMOR AIRES,PSB,ELEITO,1
13366,TARRAFAS,CE,TAIANO,PDT,ELEITO,1
58157,CACHOEIRAS DE MACACU,RJ,RAFAEL MIRANDA,PP,ELEITO,1
83933,TIMBÉ DO SUL,SC,BETINHO,PP,ELEITO,1
17590,MOSSORÓ,RN,ALLYSON,SOLIDARIEDADE,ELEITO,1
65056,IGARATÁ,SP,ELZO,PL,ELEITO,1
75213,CONTENDA,PR,MOSTARDA,PSL,ELEITO,1
47139,JEQUITIBÁ,MG,LUIZ DA AMBULÂNCIA,PSDB,ELEITO,1
67954,OURINHOS,SP,LUCAS POCAY,PSD,ELEITO,1
67814,ONDA VERDE,SP,DR FABRICIO,PP,ELEITO,1
17175,JOSÉ DA PENHA,RN,DR RAIMUNDINHO,PSDB,ELEITO,1
67890,OSASCO,SP,ROGÉRIO LINS,PODE,ELEITO,1
40843,SENADOR AMARAL,MG,DENILSO,MDB,ELEITO,1
58335,DUQUE DE CAXIAS,RJ,WASHINGTON REIS,MDB,ELEITO,1
62154,BASTOS,SP,MANOEL ROSA,MDB,ELEITO,1
27715,JAPARATINGA,AL,DÉO,PTB,ELEITO,1
17710,PARANÁ,RN,JOSIENE GOMES,MDB,ELEITO,1
82970,RODEIO,SC,VALCIR FERRARI,PSD,ELEITO,1
56103,MARECHAL FLORIANO,ES,CACAU LORENZONI,PSB,ELEITO,1
85871,CANGUÇU,RS,VINICIUS PEGORARO,MDB,ELEITO,1
66931,MERIDIANO,SP,MÁRCIA ADRIANO,AVANTE,ELEITO,1
42013,CAIANA,MG,MAURICIO,PP,ELEITO,1
71358,SERTÃOZINHO,SP,DR. WILSINHO,PSDB,ELEITO,1
46698,ITAPECERICA,MG,TÊKO,PODE,ELEITO,1
52710,SÃO JOSÉ DO MANTIMENTO,MG,HELINHO,PDT,ELEITO,1
28819,TAQUARANA,AL,GERALDO CÍCERO,CIDADANIA,ELEITO,1
74284,ENTRE RIOS DO OESTE,PR,ARI MALDANER,PSD,ELEITO,1
83810,WITMARSUM,SC,CESAR PANINI,PSD,ELEITO,1
80446,SUL BRASIL,SC,MAURILIO OSTROSKI,MDB,ELEITO,1
87017,IBIRUBÁ,RS,ABEL GRAVE,REPUBLICANOS,ELEITO,1
82910,RIO DO SUL,SC,THOME,PSD,ELEITO,1
16373,CAIÇARA DO RIO DO VENTO,RN,CEICA,REPUBLICANOS,ELEITO,1
92070,ALMAS,TO,VAGUINHO,MDB,ELEITO,1
07366,BURITIRANA,MA,TONY BRANDÃO,PDT,ELEITO,1
08486,SENADOR ALEXANDRE COSTA,MA,DR ORLANDO,PC do B,ELEITO,1
23060,XEXÉU,PE,THIAGO DE MIEL,PSC,ELEITO,1
47236,JOÃO MONLEVADE,MG,DR LAÉRCIO,PT,ELEITO,1
12173,SOCORRO DO PIAUÍ,PI,ZITIM COELHO,MDB,ELEITO,1
77275,ORTIGUEIRA,PR,ARY,DEM,ELEITO,1
77631,PINHALÃO,PR,DIONISIO,DEM,ELEITO,1
50270,PITANGUI,MG,MARIA LÚCIA CARDOSO,MDB,ELEITO,1
64556,GUARÁ,SP,VINICIUS ENGENHEIRO,PSDB,ELEITO,1
04030,ACARÁ,PA,PEDRINHO DA BALSA,MDB,ELEITO,1
19801,CATURITÉ,PB,ZÉ JOÃO,PP,ELEITO,1
20435,ITAPOROROCA,PB,ELISSANDRA BRITO,DEM,ELEITO,1
31895,NOSSA SENHORA DA GLÓRIA,SE,LUANA OLIVEIRA,PSD,ELEITO,1
73555,CRIXÁS DO TOCANTINS,TO,FLÁVIA DO LEITOA,SOLIDARIEDADE,ELEITO,1
74640,PINHAL DE SÃO BENTO,PR,PAULO FALCADE,PSD,ELEITO,1
20397,ITABAIANA,PB,DR LÚCIO,CIDADANIA,ELEITO,1
81272,GUARAMIRIM,SC,PROF CHIODINI,PP,ELEITO,1
65730,ITIRAPINA,SP,DONA GRAÇA,PSDB,ELEITO,1
32379,SÃO FRANCISCO,SE,ALBA DE AILTON,MDB,ELEITO,1
86797,GIRUÁ,RS,RUBEN WEIMER,PP,ELEITO,1
40991,BALDIM,MG,DR. FABRÍCIO,PSD,ELEITO,1
04685,QUATIPURU,PA,ZÉ AUGUSTO,MDB,ELEITO,1
19313,BANANEIRAS,PB,MATHEUS BEZERRA,MDB,ELEITO,1
13196,AQUIRAZ,CE,DR BRUNO GONÇALVES,PL,ELEITO,1
94536,MARZAGÃO,GO,SOLIMAR,PSC,ELEITO,1
50237,PIRAPORA,MG,ALEX CÉSAR,PTB,ELEITO,1
19062,CAPIM,PB,TIAGO LISBOA,PSDB,ELEITO,1
87700,SÃO JOÃO DO POLÊSINE,RS,MATIONE,MDB,ELEITO,1
85618,CACHOEIRINHA,RS,CRISTIAN,MDB,ELEITO,1
37338,MORPARÁ,BA,LELEI BARRETO,PT,ELEITO,1
73318,ARAGUANÃ,TO,MAX BARBOSA,PL,ELEITO,1
04014,ABAETETUBA,PA,FRANCINETI CARVALHO,PSDB,ELEITO,1
07064,APICUM-AÇU,MA,ZEQUINHA RIBEIRO,PSC,ELEITO,1
61360,BARRA DO CHAPÉU,SP,IVAN DA ANUNCIATA,DEM,ELEITO,1
04715,ITAITUBA,PA,VALMIR CLIMACO,MDB,ELEITO,1
28177,OLHO D'ÁGUA GRANDE,AL,SUZY HIGINO,PP,ELEITO,1
28894,CRAÍBAS,AL,TEOFILO PEREIRA,PP,ELEITO,1
38512,SANTA BÁRBARA,BA,EDIFRANCIO,PSD,ELEITO,1
19933,CONDE,PB,KARLA PIMENTEL,PROS,ELEITO,1
05975,DOM ELISEU,PA,SILON,PSDB,ELEITO,1
38954,SAÚDE,BA,AUCI DO HARAS,PDT,ELEITO,1
50792,RAUL SOARES,MG,DR AMÉRICO,PV,ELEITO,1
88765,SENADOR SALGADO FILHO,RS,MARIO,PSDB,ELEITO,1
61964,MESÓPOLIS,SP,J CARLOS,PP,ELEITO,1
18376,SÃO GONÇALO DO AMARANTE,RN,PAULINHO,PROS,ELEITO,1
83879,XAXIM,SC,CHICO FOLLE,MDB,ELEITO,1
78611,SANTO ANTONIO DO CAIUÁ,PR,GABRIEL,PSB,ELEITO,1
16853,GROSSOS,RN,CINTHIA SONALE,PSDB,ELEITO,1
85588,SÃO JOSÉ DO HERVAL,RS,JOVANI,PDT,ELEITO,1
66230,JUQUIÁ,SP,GILBERTO MATSUSUE,PSB,ELEITO,1
64190,FLOREAL,SP,JUNIOR GARCIA,PSDB,ELEITO,1
42307,JOSÉ GONÇALVES DE MINAS,MG,DONA LIA,SOLIDARIEDADE,ELEITO,1
90905,BOM JESUS DO ARAGUAIA,MT,MANSÃO,PSB,ELEITO,1
35076,ENCRUZILHADA,BA,DR LEI,PSD,ELEITO,1
28614,SANTANA DO MUNDAÚ,AL,ARTHUR FREITAS,MDB,ELEITO,1
91782,CHAPADÃO DO SUL,MS,JOÃO CARLOS KRUG,PSDB,ELEITO,1
19623,GADO BRAVO,PB,MARCELO JORGE,PL,ELEITO,1
61778,ARUJÁ,SP,DR CAMARGO,PSD,ELEITO,1
51691,SANTANA DE PIRAPAMA,MG,SARGENTO DALTON,PSC,ELEITO,1
82813,RANCHO QUEIMADO,SC,CLECI VERONEZI,MDB,ELEITO,1
51519,SANTA FÉ DE MINAS,MG,JUNIOR LEITE,PTB,ELEITO,1
90174,ANTÔNIO JOÃO,MS,MARCELO PÉ,DEM,ELEITO,1
10847,JUREMA,PI,KAYLANNE,MDB,ELEITO,1
80934,CURITIBANOS,SC,KLEBERSON LIMA,MDB,ELEITO,1
33731,BOA NOVA,BA,ADONIAS,PSD,ELEITO,1
95737,RUBIATABA,GO,PADRE WEBER,PSD,ELEITO,1
12122,BETÂNIA DO PIAUÍ,PI,FABIO MACEDO,PP,ELEITO,1
79030,SERTANEJA,PR,JAMISON,PSD,ELEITO,1
07080,AMAPÁ DO MARANHÃO,MA,NELENE GOMES,PDT,ELEITO,1
81957,LONTRAS,SC,MARCIONEI,MDB,ELEITO,1
78638,SANTO ANTÔNIO DO PARAÍSO,PR,DEVANIR,PV,ELEITO,1
69094,POPULINA,SP,ADAUTO SEVERO,CIDADANIA,ELEITO,1
70297,SANTA CRUZ DO RIO PARDO,SP,DIEGO DA SAÚDE,PSD,ELEITO,1
42188,GUARACIAMA,MG,ZÉ MARIA (DEDIM),SOLIDARIEDADE,ELEITO,1
54372,VIRGINÓPOLIS,MG,BOBY LEÃO,PDT,ELEITO,1
58084,VARRE-SAI,RJ,DR. SILVESTRE,PP,ELEITO,1
23280,TAMANDARÉ,PE,CARRAPICHO,REPUBLICANOS,ELEITO,1
13595,CARIDADE,CE,SIMONE TAVARES,PDT,ELEITO,1
02739,SANTO ANTÔNIO DO IÇÁ,AM,CECEU,REPUBLICANOS,ELEITO,1
94498,MAMBAÍ,GO,BARBOSA,DEM,ELEITO,1
62731,CACHOEIRA PAULISTA,SP,MINEIRO,MDB,ELEITO,1
92177,AMORINÓPOLIS,GO,GUSTAVO DO ESTRELÃO,DEM,ELEITO,1
12009,SÃO JOÃO DA FRONTEIRA,PI,ERIVAN 0 GONGO,PP,ELEITO,1
79057,SERTANÓPOLIS,PR,ANA RUTH,PSB,ELEITO,1
63258,CATIGUÁ,SP,MIZINHO,DEM,ELEITO,1
48739,MORRO DO PILAR,MG,JUCA,PDT,ELEITO,1
77810,PORTO AMAZONAS,PR,ELIAS GOMES DA COSTA,PODE,ELEITO,1
18732,TABOLEIRO GRANDE,RN,TARCINHA,PSD,ELEITO,1
07862,LAJEADO NOVO,MA,ANA LÉA,PDT,ELEITO,1
77097,MORRETES,PR,JUNIOR BRINDAROLLI,PSD,ELEITO,1
21350,PILÕEZINHOS,PB,MARCELO DO SINDICATO,PSDB,ELEITO,1
80667,CALMON,SC,TIKE,PP,ELEITO,1
39144,SÍTIO DO MATO,BA,CASSIO CURSINO,PSD,ELEITO,1
63797,DIVINOLÂNDIA,SP,PADOCA,PTB,ELEITO,1
67733,NUPORANGA,SP,DANIEL VIANA,PSDB,ELEITO,1
74780,CAMPO BONITO,PR,MARIO WEBER,MDB,ELEITO,1
64599,GUARACI,SP,RENATO AZEDA,CIDADANIA,ELEITO,1
10359,BOCAINA,PI,ERIVELTO,PP,ELEITO,1
76899,MARILUZ,PR,PAULINHO ALVES,PSL,ELEITO,1
72273,VALPARAÍSO,SP,XANDY DO REAL,PSC,ELEITO,1
85723,TUPANDI,RS,JOSE HILARIO JUNGES,PTB,ELEITO,1
41580,SÃO GERALDO DO BAIXIO,MG,JULIANO FILIPE,REPUBLICANOS,ELEITO,1
65390,ITAJOBI,SP,PAQUINHO,PSC,ELEITO,1
52655,SÃO JOSÉ DO DIVINO,MG,GÊKA,REPUBLICANOS,ELEITO,1
50571,PRATÁPOLIS,MG,DENISE NEVES,PL,ELEITO,1
28932,TEOTÔNIO VILELA,AL,PEU PEREIRA,PP,ELEITO,1
56650,MANTENÓPOLIS,ES,HERMINIO HESPANHOL,MDB,ELEITO,1
08133,LAGO DA PEDRA,MA,MAURA JORGE,PSDB,ELEITO,1
88811,SÃO LUIZ GONZAGA,RS,SIDNEY,PP,ELEITO,1
68390,PEDRANÓPOLIS,SP,MARQUINHO,PTB,ELEITO,1
70254,SANTA CRUZ DA CONCEIÇÃO,SP,DU ARANHA,PSD,ELEITO,1
41955,CACHOEIRA DOURADA,MG,CANDANGO,PP,ELEITO,1
07323,BOA VISTA DO GURUPI,MA,DILCILENE OLIVEIRA,PL,ELEITO,1
19844,APARECIDA,PB,JOÃO NETO,PL,ELEITO,1
11312,MONTE ALEGRE DO PIAUÍ,PI,DIJALMA MASCARENHAS,PSD,ELEITO,1
00256,ESPIGÃO DO OESTE,RO,PROFESSOR WELITON,PODE,ELEITO,1
41297,BERILO,MG,ELANE DO SINDICATO,PSDB,ELEITO,1
56634,LINHARES,ES,GUERINO ZANON,MDB,ELEITO,1
57932,SANTA MARIA DE JETIBÁ,ES,HILÁRIO ROEPKE GATINHA,PSB,ELEITO,1
88153,RIO GRANDE,RS,FÁBIO BRANCO,MDB,ELEITO,1
58955,SÃO FIDÉLIS,RJ,AMARILDO DO HOSPITAL,SOLIDARIEDADE,ELEITO,1
04405,VITÓRIA DO XINGU,PA,MARCIO DO POVO,PSB,ELEITO,1
16004,TENENTE LAURENTINO CRUZ,RN,INÁCIO MACÊDO,PL,ELEITO,1
05290,SANTA ISABEL DO PARÁ,PA,EVANDRO WATANABE,DEM,ELEITO,1
27618,IGACI,AL,PETRÚCIO BARBOSA,PTB,ELEITO,1
13013,ABAIARA,CE,AFONSO TAVARES,PT,ELEITO,1
98531,QUIXELÔ,CE,ADIL JUNIOR,PT,ELEITO,1
87947,SINIMBU,RS,SANDRA BACKES,DEM,ELEITO,1
65951,JAGUARIÚNA,SP,GUSTAVO REIS,MDB,ELEITO,1
37990,PLANALTINO,BA,ROMI,PL,ELEITO,1
80713,CANELINHA,SC,DIOGO MACIEL,PSL,ELEITO,1
61190,ALTINÓPOLIS,SP,ROBERTO JRM,PSD,ELEITO,1
85944,CERRO GRANDE DO SUL,RS,GRINGO,PSL,ELEITO,1
94471,MAIRIPOTABA,GO,CARLOS HENRIQUE,PP,ELEITO,1
19364,CACIMBAS,PB,NILTON,PSDB,ELEITO,1
93572,FIRMINÓPOLIS,GO,JOSE AIRTON,DEM,ELEITO,1
37303,MIRANTE,BA,WAGNER RAMOS,PSD,ELEITO,1
88137,RESTINGA SÊCA,RS,PAULINHO SALERNO,MDB,ELEITO,1
75167,BOM JESUS DO SUL,PR,HELIO SURDI,PP,ELEITO,1
18473,SÃO MIGUEL,RN,CÉLIO DE ELIZEU,PSDB,ELEITO,1
51659,SANTANA DA VARGEM,MG,ZÉ ELIAS,PTB,ELEITO,1
44512,DOM JOAQUIM,MG,DILSINHO,MDB,ELEITO,1
44571,DONA EUSÉBIA,MG,NENZINHO,CIDADANIA,ELEITO,1
90450,BRASILÂNDIA,MS,DR ANTONIO,MDB,ELEITO,1
12106,ASSUNÇÃO DO PIAUÍ,PI,NETINHO,PSD,ELEITO,1
93017,CATALÃO,GO,ADIB ELIAS,PODE,ELEITO,1
76651,LOBATO,PR,FABINHO,PL,ELEITO,1
86444,BOM PROGRESSO,RS,ARMINDÃO,PP,ELEITO,1
73580,BANDEIRANTES DO TOCANTINS,TO,ZÉ MARIO,PP,ELEITO,1
08990,SANTA QUITÉRIA DO MARANHÃO,MA,SAMIA MOREIRA,MDB,ELEITO,1
42471,CAPETINGA,MG,CÉSAR DA AUTO ELÉTRICA,DEM,ELEITO,1
23043,SANTA CRUZ DA BAIXA VERDE,PE,IRLANDO PARABOLICA,PP,ELEITO,1
07005,ÁGUA DOCE DO MARANHÃO,MA,THALITA DIAS,MDB,ELEITO,1
03158,SÃO LUIZ,RR,JAMES BATISTA,SOLIDARIEDADE,ELEITO,1
34959,CRUZ DAS ALMAS,BA,EDNALDO RIBEIRO,REPUBLICANOS,ELEITO,1
47279,JOAQUIM FELÍCIO,MG,MIGUELZINHO DE HELMAR,PSD,ELEITO,1
74195,ANDIRÁ,PR,IONE ABIB,PSD,ELEITO,1
89656,VICENTE DUTRA,RS,TOMAZ ROSSATO,MDB,ELEITO,1
61077,ÁGUAS DA PRATA,SP,REGINA,PSC,ELEITO,1
66370,LENÇÓIS PAULISTA,SP,PRADO,DEM,ELEITO,1
78417,SANTA CECÍLIA DO PAVÃO,PR,EDIMAR SANTOS,PTB,ELEITO,1
48097,MARTINHO CAMPOS,MG,WILSON DIRETOR,AVANTE,ELEITO,1
53058,SÃO VICENTE DE MINAS,MG,LILI DO GÁS,MDB,ELEITO,1
92347,MIMOSO DE GOIÁS,GO,ANGELA,DEM,ELEITO,1
53759,TIRADENTES,MG,PINTO,MDB,ELEITO,1
20630,LAGOA,PB,SOCORRO DE BIRO,REPUBLICANOS,ELEITO,1
96431,XAMBIOÁ,TO,PATRICIA EVELIN,DEM,ELEITO,1
30058,EUNÁPOLIS,BA,CORDÉLIA  TORRES,DEM,ELEITO,1
74861,SÃO PEDRO DO IGUAÇU,PR,ZÉ AROLDO,PSD,ELEITO,1
66958,MIGUELÓPOLIS,SP,DR NAIM,PSDB,ELEITO,1
75175,CONGONHINHAS,PR,DR ZECO,PODE,ELEITO,1
89133,SEVERIANO DE ALMEIDA,RS,MILTO VENDRUSCOLO,MDB,ELEITO,1
95591,PORTO NACIONAL,TO,RONIVON,PSD,ELEITO,1
73059,MAURILÂNDIA DO TOCANTINS,TO,DR RAFAEL MARACAÍPE,MDB,ELEITO,1
18619,SENADOR GEORGINO AVELINO,RN,ANTONIO FREIRE,MDB,ELEITO,1
45390,FRONTEIRA,MG,SÉRGIO COXA,PSDB,ELEITO,1
04758,JACUNDÁ,PA,ITONIR TAVARES,PL,ELEITO,1
30759,BARRO ALTO,BA,ORLANDO AMORIM,PL,ELEITO,1
51098,RIO PARANAÍBA,MG,TEPIRA,PL,ELEITO,1
78492,SANTA ISABEL DO IVAÍ,PR,VALENTE,PTB,ELEITO,1
17418,MACAÍBA,RN,EMÍDIO JR,PL,ELEITO,1
85278,ARVOREZINHA,RS,JAIME T BORSATTO,PP,ELEITO,1
51330,SABARÁ,MG,WANDER BORGES,PSB,ELEITO,1
36536,JAGUAQUARA,BA,EDIONE,PP,ELEITO,1
88196,ROCA SALES,RS,FONTANA,MDB,ELEITO,1
66419,LINDÓIA,SP,LUCIANO LOPES,PSDB,ELEITO,1
50075,PIEDADE DOS GERAIS,MG,DANIEL,PP,ELEITO,1
40150,AGUANIL,MG,MARCIO,PP,ELEITO,1
74110,ALTO PIQUIRI,PR,GIOVANE,PSD,ELEITO,1
10782,GEMINIANO,PI,ERCULANO,PP,ELEITO,1
40673,ARAÇUAÍ,MG,TADEU DO POSTO,PSD,ELEITO,1
83950,CORREIA PINTO,SC,CHURIÇO,PSD,ELEITO,1
43419,CONCEIÇÃO DA APARECIDA,MG,TONHÃO,PSB,ELEITO,1
41653,BORDA DA MATA,MG,AFONSO DA PADARIA,PMN,ELEITO,1
12688,CAXINGÓ,PI,MAGNUM CARDOSO,PP,ELEITO,1
27456,CORURIPE,AL,MARCELO BELTRÃO,PP,ELEITO,1
95990,SÃO LUÍS DE MONTES BELOS,GO,MAJOR ELDECÍRIO,PDT,ELEITO,1
65099,ILHABELA,SP,TONINHO COLUCCI,PL,ELEITO,1
78077,REBOUÇAS,PR,LUIZ EVERALDO ZAK,PSD,ELEITO,1
81744,BALNEÁRIO GAIVOTA,SC,KEKINHA,PSDB,ELEITO,1
75337,CRUZ MACHADO,PR,ANTONIO SZAYKOWSKI TONINHO,PSD,ELEITO,1
78158,RIBEIRÃO DO PINHAL,PR,DARTAGNAN,DEM,ELEITO,1
78379,SALTO DO LONTRA,PR,FERNANDO CADORE,PDT,ELEITO,1
58475,MACAÉ,RJ,WELBERTH REZENDE,CIDADANIA,ELEITO,1
65978,JALES,SP,LUIS HENRIQUE,PSDB,ELEITO,1
66133,JOÃO RAMALHO,SP,ADELMINHO,REPUBLICANOS,ELEITO,1
07935,GRAJAÚ,MA,MERCIAL ARRUDA,MDB,ELEITO,1
27650,INHAPI,AL,TENORINHO MALTA,PP,ELEITO,1
24333,IBIRAJUBA,PE,IZALTA,REPUBLICANOS,ELEITO,1
19089,CUITÉ DE MAMANGUAPE,PB,HELHINHO SOUZA,PL,ELEITO,1
90786,FELIZ NATAL,MT,TONI DUBIELLA,MDB,ELEITO,1
20230,FAGUNDES,PB,MAGNA,MDB,ELEITO,1
34258,CANAVIEIRAS,BA,DR. ALMEIDA,PROS,ELEITO,1
15857,MARACANAÚ,CE,ROBERTO PESSOA,PSDB,ELEITO,1
79693,PÉROLA,PR,VALDETE CUNHA,PP,ELEITO,1
14010,GUARACIABA DO NORTE,CE,DR ADAIL MACHADO,MDB,ELEITO,1
59331,SÃO JOSÉ DO VALE DO RIO PRETO,RJ,GILBERTO ESTEVES,AVANTE,ELEITO,1
66591,LUTÉCIA,SP,LEATI,PTB,ELEITO,1
61379,AMPARO,SP,CARLOS ALBERTO,MDB,ELEITO,1
53872,TRÊS PONTAS,MG,MARCELO CHAVES,PSD,ELEITO,1
94331,JATAÍ,GO,HUMBERTO MACHADO,MDB,ELEITO,1
03069,CANTÁ,RR,ANDRÉ CASTRO,PP,ELEITO,1
07196,ARARI,MA,RUI FILHO,PTB,ELEITO,1
00396,MACHADINHO D'OESTE,RO,PAULO DA REMAP,DEM,ELEITO,1
90166,NOVA MARILÂNDIA,MT,JEFFERSON  SOUTO,PP,ELEITO,1
87130,ITAQUI,RS,LEONARDO BETIN,PL,ELEITO,1
76791,MANDIRITUBA,PR,LUIS ANTONIO,PSC,ELEITO,1
78018,QUITANDINHA,PR,ZÉ QUIRERA,PROS,ELEITO,1
80047,LINDÓIA DO SUL,SC,NICO BERTOL,MDB,ELEITO,1
61476,ANHUMAS,SP,ADAILTON,PSDB,ELEITO,1
62650,BURITIZAL,SP,DANIEL SARRETA,PV,ELEITO,1
85090,ALPESTRE,RS,DR VALDIR,PDT,ELEITO,1
63274,CEDRAL,SP,JANJÃO,CIDADANIA,ELEITO,1
40851,AREADO,MG,DOUGLAS DO BORDADO,AVANTE,ELEITO,1
45772,GUIMARÂNIA,MG,ADÍLIO,MDB,ELEITO,1
52256,SÃO FRANCISCO DE SALES,MG,GILMAR SOUTO,REPUBLICANOS,ELEITO,1
34134,CAMAÇARI,BA,ELINALDO,DEM,ELEITO,1
74810,CAMPO LARGO,PR,MARCELO PUPPI,DEM,ELEITO,1
08001,NOVA OLINDA DO MARANHÃO,MA,IRACY WEBA,PP,ELEITO,1
71390,SEVERÍNIA,SP,GLÁUCIA CAMACHO,PSDB,ELEITO,1
74241,CRUZEIRO DO IGUAÇU,PR,PROFESSOR LEONIR,PSDB,ELEITO,1
42854,CARMO DO PARANAÍBA,MG,DR. CÉSAR,PL,ELEITO,1
48771,MURIAÉ,MG,JOSÉ BRAZ,PP,ELEITO,1
35831,IPUPIARA,BA,ASCIR LEITE,PP,ELEITO,1
96610,AMERICANO DO BRASIL,GO,MORETE,DEM,ELEITO,1
35777,IPECAETÁ,BA,JÚNIOR PIAGGIO,PSD,ELEITO,1
07188,BELA VISTA DO MARANHÃO,MA,AUGUSTO FILHO,PL,ELEITO,1
95478,PIUM,TO,DR. VALDEMIR BARROS,PSDB,ELEITO,1
33413,ARACI,BA,KEINHA,PDT,ELEITO,1
80462,VARGEM,SC,MILENA ,PL,ELEITO,1
81434,IMBITUBA,SC,ROSENVALDO JUNIOR,PSB,ELEITO,1
04642,MARITUBA,PA,PATRICIA,REPUBLICANOS,ELEITO,1
04308,PAU D'ARCO,PA,FREDSON,PODE,ELEITO,1
50431,PORTEIRINHA,MG,JURACY FREIRE,PP,ELEITO,1
09512,VITÓRIA DO MEARIM,MA,NATO DA NORDESTINA,PL,ELEITO,1
43796,CORDISLÂNDIA,MG,ODAIR DA FARMÁCIA,PATRIOTA,ELEITO,1
44636,DORES DO INDAIÁ,MG,ALEX,PSD,ELEITO,1
19135,SÃO JOÃO DO RIO DO PEIXE,PB,LUIZ CLAUDINO,PP,ELEITO,1
78875,SÃO MATEUS DO SUL,PR,FERNANDA SARDANHA,PSD,ELEITO,1
16519,CEARÁ-MIRIM,RN,JULIO CESAR,PSD,ELEITO,1
85529,SEGREDO,RS,VALDIR RODRIGUES,MDB,ELEITO,1
85022,ERNESTINA,RS,RENATO BECKER,PP,ELEITO,1
04618,GURUPÁ,PA,JOÃOZINHO BATISTA,MDB,ELEITO,1
41009,LUISLÂNDIA,MG,JU,PP,ELEITO,1
33251,ANDARAÍ,BA,WILSON CARDOSO,PSB,ELEITO,1
44415,DIVINO DAS LARANJEIRAS,MG,KINKA ALVES,AVANTE,ELEITO,1
44172,CURVELO,MG,LUIZ PAULO,PP,ELEITO,1
16292,BARCELONA,RN,FABIANO DE VAVÁ,PSD,ELEITO,1
11851,SANTA LUZ,PI,ZÉ LIMA,PL,ELEITO,1
11150,LUZILÂNDIA,PI,FERNANDA,PTB,ELEITO,1
51292,RUBELITA,MG,OTAVIO MIRANDA,CIDADANIA,ELEITO,1
61646,ARAPEÍ,SP,RENÊ,PSDB,ELEITO,1
94935,NOVA AURORA,GO,JUNIOR MARRECO,MDB,ELEITO,1
74853,CÂNDIDO DE ABREU,PR,RENAN,PTB,ELEITO,1
85626,IVORÁ,RS,SAULO,PT,ELEITO,1
67598,NOVA EUROPA,SP,LUIZÃO,PTB,ELEITO,1
53996,UBAÍ,MG,FARLEY VIEIRA,PTB,ELEITO,1
41866,CATUTI,MG,DELERMANDO FRANÇA,PSL,ELEITO,1
52930,SÃO SEBASTIÃO DO PARAÍSO,MG,MARCELO MORAIS,PSC,ELEITO,1
05339,SANTANA DO ARAGUAIA,PA,EDUARDO DA MACHADO,MDB,ELEITO,1
96253,TRINDADE,GO,MARDEN,PATRIOTA,ELEITO,1
23477,BREJÃO,PE,BETA CADENGUE,PSB,ELEITO,1
50539,PRADOS,MG,JUNINHO DO LESTER,PSDB,ELEITO,1
88366,FAZENDA VILANOVA,RS,AMARILDO,PDT,ELEITO,1
59099,SAQUAREMA,RJ,MANOELA PERES,DEM,ELEITO,1
68136,PARAIBUNA,SP,VITÃO,PSDB,ELEITO,1
39837,PINTADAS,BA,VALCYR,PT,ELEITO,1
61522,ASPÁSIA,SP,IVAN DE PAULA,PSDB,ELEITO,1
66311,LAVÍNIA,SP,SALVADOR MATSUNAKA,PSDB,ELEITO,1
87491,MONTENEGRO,RS,GUSTAVO ZANATTA,PTB,ELEITO,1
25011,PALMEIRINA,PE,DELEGADA THATIANNE MACEDO,SOLIDARIEDADE,ELEITO,1
91553,SANTO ANTÔNIO DO LEVERGER,MT,FRANCIELI MAGALHÃES,PTB,ELEITO,1
38431,RODELAS,BA,EMANUEL,PC do B,ELEITO,1
80675,CAMPO ERÊ,SC,ROZANE MOREIRA,PT,ELEITO,1
